date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:21	252967/252967	---M--	200	added ('OK')	application/zip	etag:%2211c10a2-3dc27-5c4543ce1624c%22	https://www.datatables.net/releases/Responsive-2.2.9.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/Responsive-2.2.9.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:21	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%223241570-1a8c2-55219050dbe00%22	https://hencework.com/theme/vendors/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/vendors/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	(from https://hencework.com/theme/vendors/bower_components/bootstrap/dist/css/bootstrap.min.css)
22:48:22	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601847-1339c-4fa1dd2a70780%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify.eot?-fvbane	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify9f24.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/themify-icons.css)
22:48:23	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601847-1339c-4fa1dd2a70780%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify.eot?	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themifyd41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/themify-icons.css)
22:48:23	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22360184a-db2c-4fa1dd2a70780%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify.woff?-fvbane	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify9f24.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/themify-icons.css)
22:48:25	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2005%20Sep%202021%2015:48:24%20GMT	https://hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify.woff?-fvbane	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify9f24.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/themify-icons.css)
22:48:25	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%223601849-132f8-4fa1dd2a70780%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify.ttf?-fvbane	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify9f24.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/themify-icons.css)
22:48:27	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601840-d144-536486ffdc300%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c82.eot?-i3a2kk	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c824c82.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/simple-line-icons.css)
22:48:28	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223601848-3931d-4fa1dd2a70780%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify.svg?-fvbane	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/themify-icons/themify9f24.svg	(from https://hencework.com/theme/philbert/full-width-light/dist/css/themify-icons.css)
22:48:29	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601845-d144-536486ffdc300%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Iconsd41d.eot?	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Iconsd41dd41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/simple-line-icons.css)
